cycle,temperature,driving_pattern,charging_pattern,DoD,trip_length_km,SoH,FCR
2800,20.81446836626544,2,1,76.29667573364054,86.0946122679211,85.98247677984698,400.03792439198133
2801,26.41738302009491,2,0,63.03486795384506,77.93303606306702,85.97707627930407,415.61466489351614
2802,29.24158609852303,2,1,78.67355338824989,37.38238669734058,85.97104239279685,417.19856247071294
2803,24.61355249925309,2,0,84.53051781203082,27.656807863647078,85.9657255030683,411.83817266023453
2804,24.05761590552754,1,2,60.41401547122066,71.05954913850434,85.95986686338658,410.8342975347888
2805,17.85566924775169,2,2,85.95946738047112,22.607016409238646,85.95303375937532,389.87998206115543
2806,31.78670747858142,2,0,79.37164294421959,36.633188435651874,85.94753207115426,426.5473721496904
2807,24.15053399166202,0,1,80.61749545740261,23.69740516987428,85.94364903439053,423.6141590601739
2808,27.686827124674124,1,1,65.29939648699171,50.11815618961812,85.938730263532,422.48932092560506
2809,28.363602439300703,1,1,57.76334050556006,79.30370286744255,85.93372992291913,423.8753565025819
2810,21.858507539911233,0,0,81.17249476528285,57.498336687026544,85.93015152811188,422.9020345625632
2811,24.012356978543927,1,1,79.31164945762859,70.36148997445649,85.92508190346412,414.76421279004944
2812,31.67241175371752,1,0,66.90060938569025,42.96395048930632,85.92058546327281,435.0566581161569
2813,19.414011671297775,0,0,64.79468337729436,51.94605658723691,85.91718582858886,417.58761921110835
2814,35.639590373786284,1,0,67.3622230831142,25.471244707009397,85.91267954157166,443.3669848505001
2815,21.275636073618628,2,0,74.49416692494101,48.06228142923369,85.9074486108363,404.67693886928635
2816,19.102412716797442,1,2,98.74098675555805,35.08059780686915,85.90149741128127,400.33524656340535
2817,25.661545103442673,0,2,88.17823110131032,46.79459403247456,85.89661845282056,422.2856303586446
2818,36.041741321699355,0,1,92.58698695827442,45.41975854764061,85.89231118192534,448.6398572199751
2819,15.445170322038974,1,1,75.28247844517655,43.7112024397197,85.88762463340318,396.7362044867069
2820,24.294921407551538,2,0,76.30618058893884,92.15113999860345,85.88205828503368,410.78059334962916
2821,27.38132508628278,0,1,60.216233071851384,85.35089305423853,85.8780333875271,430.1577272711013
2822,25.168249792677656,1,0,86.05229181505392,78.32284763083486,85.87334598136208,421.13337553879273
2823,26.90960835001505,0,1,71.07920028953181,85.90117934994515,85.86923744774211,429.1111465341043
2824,21.40983458913863,1,2,87.12234294088556,78.38605298555734,85.86309157726146,404.9131782921877
2825,22.001390770343093,2,0,70.45276906563127,49.55245331779654,85.85787643893326,405.93890560939496
2826,24.257886764204002,1,2,55.425859360695405,47.50180789921624,85.85220669738712,410.7325700263656
2827,19.350559560486246,0,0,58.65268438929417,54.7080050104116,85.8488419794953,417.11926190836687
2828,24.776567992799052,1,1,90.57850390373417,45.786301625691735,85.84376338863854,415.96287937134326
2829,23.056273531642493,0,0,62.93082447794663,29.199092371350964,85.8403917033355,425.0307024814787
2830,22.649774074225657,1,1,63.21772112835347,55.932105110940284,85.83558798152781,411.49540279573466
2831,26.602532062993188,1,0,96.46840450011658,18.677578328933386,85.83104928127484,423.9420431858497
2832,15.89670253400348,0,1,82.88178114334247,52.7528328091272,85.82719877161352,405.5071985224795
2833,23.85454948308423,0,1,55.715377694217814,30.104542298477106,85.82349012788228,422.39318874503743
2834,36.586768828074305,1,1,57.17926350659671,48.37922259258599,85.81845006903126,440.42346772431875
2835,19.569451568371875,2,1,63.61837163601397,53.82406885078271,85.8127826372637,396.70993427365
2836,31.427502482422067,2,2,79.69978439133163,42.94293057194362,85.80540812155982,416.6002602253958
2837,25.273280604563492,0,1,87.64127349528364,17.1897827425869,85.80147487086359,425.29763561417224
2838,21.98521095559291,2,0,63.72482217265985,26.23962333100966,85.7964516510158,405.61517106520023
2839,18.396791702350967,1,0,93.53210187074822,59.164872433601005,85.79194149566473,406.5012128598451
2840,25.69840982642616,1,2,55.459008944207426,38.85115612306226,85.78627989559051,413.38425073887316
2841,32.26698552907338,2,1,60.37995840215898,61.21699505568793,85.78023887074785,422.4388179220011
2842,23.05394427401618,2,1,98.52324605714388,50.19402583263137,85.77407594076743,403.6323627831049
2843,24.595192876316133,2,0,56.73724318268288,46.04336217779045,85.76895793037333,410.8577208219242
2844,30.05185425095166,1,1,94.40556538619055,56.952871762430554,85.763647270241,426.54830630162195
2845,26.704353956731403,1,0,85.19675377020477,36.50205856210381,85.7591236479674,423.8007214670634
2846,17.138621101377108,2,2,53.654354532085335,58.0078983614617,85.75251865080331,387.5242386178743
2847,25.494436079275918,0,2,74.18534144499719,41.60985835039282,85.74780264579809,421.20295474440513
2848,32.561174553327994,1,0,75.94896765724032,100.72571118078871,85.74293538089525,436.02415724406364
2849,24.81529406766251,1,1,96.60698157079187,27.32128765727832,85.73789113370898,415.5304005030131
2850,11.292552852613117,1,0,71.05522965385843,42.85502739871914,85.73380394972686,391.30344548722155
2851,26.941074957955365,0,1,72.3381807732138,43.66186006094891,85.72985222402005,428.48136822410544
2852,24.00771780227982,0,2,55.62418773931891,22.962688778782603,85.72543172523699,417.97055186873695
2853,15.854527930393916,2,1,81.95862817188312,64.51625178197052,85.71960022026246,388.7129783058259
2854,16.60395954973108,0,1,60.54484879445483,41.42551837838834,85.71594882800593,406.4820010021997
2855,29.875535716444045,1,0,53.87666291118534,2.4044355664973125,85.71178790818934,430.22608739016084
2856,21.3380862720246,0,2,99.8459500035397,63.90257143090667,85.70682065061953,412.2740721015558
2857,20.46251809632004,0,1,63.48148139814026,37.276624372942884,85.70308864594344,414.60560250536395
2858,24.821807195341655,0,1,57.052658256440196,47.901971541604674,85.69928362479794,423.8334967990185
2859,21.778985008400305,0,0,84.97451872985881,63.53645159711717,85.69565793993462,421.57761472618483
2860,25.500243138888727,2,1,91.08410779609508,42.70586829955771,85.6895544375313,408.2152496207085
2861,23.98639985281665,0,2,53.20387465631733,42.542067211868265,85.68506841090753,417.7290004636055
2862,19.000022099531783,2,1,55.26966537348935,99.29403968644328,85.67926356986659,394.9334696583712
2863,22.444011007193076,1,1,54.50869117910229,6.925085037301535,85.67478090697277,410.2969101844754
2864,27.213766606545523,1,1,52.34796516612556,24.2806902674111,85.67012797324284,420.1858405273203
2865,25.209590201193127,1,2,82.97282393171419,28.158781301491107,85.66421793888618,411.7906592224868
2866,24.590287588040844,1,1,79.4156594869682,85.7804548181802,85.65905568600074,414.68083588085005
2867,34.68692120589692,2,0,83.14033282799664,37.10773387915902,85.65343202944096,431.0497068713289
2868,28.655187626927678,0,1,75.28335816370905,54.804177496913404,85.64937796510783,431.7127684554386
2869,29.262206324106714,1,1,90.87538427027908,40.51843594155353,85.64420980971182,424.3139443007218
2870,24.170157961025375,2,1,77.33341512492878,62.06400684661775,85.638194871951,405.26416973141085
2871,26.100725951756374,2,2,95.93734673998125,49.745729045770126,85.63072638445523,405.0238371575126
2872,22.844500052371536,2,1,74.28242662519966,55.061983923991434,85.62482921987412,402.5039403308383
2873,28.88774882762064,1,0,89.53293306057994,75.74492742606361,85.6200339254008,427.6934613040647
2874,24.44800047950478,2,2,70.36801768418171,58.8053929369793,85.61293010920917,401.61170810313337
2875,26.11188874465278,1,1,71.76119473882214,35.29865245087476,85.60805785552014,417.5934405128507
2876,25.80305651077584,1,1,92.44960226189585,56.2413409817715,85.60288067104732,416.92695865860713
2877,24.909165592972727,0,1,55.38299176788317,98.37305496695774,85.59889545208986,423.522093196308
2878,39.69094033577885,1,1,78.2458877491604,61.299409380075154,85.59348657392464,445.71342412055907
2879,21.666903612526387,0,0,86.31682338893927,53.03819309958004,85.589890955402,420.81747086831723
2880,21.62144234920654,1,2,87.52103077085269,22.588940944785985,85.5840677045572,404.0321846487141
2881,28.470483734058785,2,2,79.57467635849878,64.4883706132991,85.57664296194905,409.5377885042045
2882,22.024155004624106,0,1,72.40322420797568,67.44453760363439,85.57269465327988,417.2822244243968
2883,23.542968193255533,0,1,63.03912219333789,56.254462935746005,85.56883449931112,420.4799870616842
2884,19.56794523322191,0,0,95.47131176770611,52.28188238187596,85.56521566938471,416.2062049057417
2885,27.457789597012933,2,0,68.48939737606626,106.65079362347869,85.55957260667881,415.7328467715199
2886,27.52128622242076,1,1,89.94960442666729,67.10855498248813,85.55432047933232,420.2559802200964
2887,23.424039700382778,1,1,51.58328064813181,74.80056523685927,85.54952577261778,411.730625995171
2888,28.57408344240036,2,2,61.60846073433046,51.33764308843643,85.54245723399673,409.5826267268444
2889,15.709374931332041,2,2,67.27923964420613,47.36811163923888,85.53578397583068,383.66943308079055
2890,21.465732992428283,1,1,83.5787031655102,62.64198155404282,85.53077464055039,407.5777779109396
2891,24.150104068945346,1,1,65.96654035809455,47.34914275594138,85.52594845373233,413.12332473520996
2892,19.138587515485234,2,0,52.068190040965355,48.99132030643804,85.52100452641884,398.4702485199449
2893,16.25643481290639,1,2,58.6933758027008,59.26411363748724,85.51546044556487,392.6927238897305
2894,23.460520174807765,0,1,62.9582676184663,39.743803087653376,85.51166584110389,420.02456967503554
2895,28.47010043530371,2,0,58.80237399679095,54.40818430119234,85.50638186436385,417.551810539237
2896,31.41054195713256,1,1,60.18622800705667,51.60168293052102,85.5014181518055,428.06179789662053
2897,22.263560583973135,0,2,88.44784703366773,69.34051274908066,85.4965107253131,413.2009800179372
2898,28.666079188107968,1,2,70.601682197523,37.77371323695853,85.49058888829263,418.0509084431274
2899,28.182710190378337,0,0,70.25896223339626,10.001361894450795,85.48714628769001,434.2377517293549
2900,31.093040871672482,0,2,98.3303168329743,43.78730159714649,85.48205057868874,431.6227657208478
2901,23.249044848229993,2,0,72.33509189721002,57.945720454494946,85.4767380315022,406.69636011570446
2902,16.00749752407663,0,0,96.38290662661974,69.28214914320473,85.47311877643038,408.1501630766033
2903,25.350929262113723,1,2,64.95315491083402,36.14313994456369,85.46736990814546,411.13444225428503
2904,19.931031295151385,1,2,70.03131299520865,60.8419971928578,85.46157643043641,399.98530864496183
2905,21.382474454689962,0,1,69.81416780337311,72.70308731236065,85.45764144047189,415.3639814067527
2906,23.49390427973409,2,1,77.30394161573221,65.0250132621098,85.45162974364565,403.00827212960763
2907,23.305361843254286,0,2,79.21236454269761,34.187297931085034,85.4469530514885,415.14242911033523
2908,25.70779633447897,1,2,62.406251452113445,36.33547250325263,85.44122307193173,411.7407575693502
2909,28.515781582098086,1,2,89.67921252085594,58.7000689934929,85.43494525981237,417.47050541197723
2910,23.161322083620167,0,1,74.82629773383962,82.506806242502,85.430895543719,418.9952053913425
2911,26.978487533040024,0,2,50.352177675940375,50.28330318764843,85.42633420281274,422.729903555515
2912,25.074080049652526,1,2,79.56703166583401,46.69344561340852,85.42035700744457,410.34048829211446
2913,29.677471979392227,2,0,89.90297207645682,22.607650697741676,85.41487563857572,419.5800195633085
2914,24.057040744468416,0,2,62.52333689077289,42.71426240351599,85.41029884458256,416.53727275903066
2915,24.60536662112722,1,1,51.8935504680963,35.69523692164424,85.40565659038438,413.485351471589
2916,23.127997760005467,1,1,90.35893278253613,50.543987483658185,85.4005980204072,410.4006514597578
2917,24.188757300207524,2,1,98.81383579858135,19.743520141296642,85.39458511311032,404.1490770230106
2918,21.08255935827063,1,0,53.82818073324512,43.428190912125814,85.39043166444378,410.2175724440554
2919,20.587013569282433,1,1,96.90184036628605,29.82131308477627,85.38547870262374,405.0655529084294
2920,28.878826926413623,1,2,67.96372059880309,68.80458611677697,85.3793973273811,417.9433034126831
2921,19.583991584076994,1,0,97.07198042940438,32.816552842470344,85.37494750077276,407.0086526165439
2922,23.404409551510483,2,1,82.44196620012234,38.55301524700515,85.36903476540371,402.43720817390806
2923,30.07671393135498,0,2,94.51221562242065,55.64253051909217,85.36394149293493,428.9008369351887
2924,23.236496024981964,1,1,89.29165125257066,40.92568844992151,85.35893929052698,410.42508924720516
2925,29.143702268427873,2,1,51.39988714103134,97.18905244972647,85.35289282188836,414.00031162993935
2926,22.044771396365793,2,1,53.272125116252695,68.61030314558845,85.34719334290634,399.577104469408
2927,19.74418196824903,2,1,76.2872302559272,50.34413156628437,85.34139240426634,394.88501412677255
2928,17.025870725495896,2,1,56.48095099224563,57.362027708940104,85.33586218803548,389.34783140065804
2929,31.563620346363308,1,2,73.05171195785758,2.891536247288272,85.33003926529813,423.20222485684496
2930,19.315644091827924,1,1,97.73151492822338,74.63450347420992,85.32488518300107,402.14693031896286
2931,28.735932950625468,1,2,64.73786437772421,60.2379333953434,85.3188990067493,417.35443695392087
2932,20.00026486603309,0,1,74.44563569078704,48.53684354145155,85.31504796848044,411.75230953507213
2933,31.586919589699107,1,1,69.21298150340347,61.31699365508842,85.30993753073703,427.4681118039915
2934,36.033913623075506,1,1,81.49134821241242,63.75698487685614,85.30457315040162,436.64234039508244
2935,16.567349701548316,0,1,59.69224653257794,41.67254965327502,85.3009280250078,404.4365995436235
2936,19.57621782920593,2,1,62.996964506714164,57.60324082323501,85.29524636862541,394.3310921482865
2937,28.865659319016125,1,0,92.9383925682005,70.97449082973401,85.29044199595685,426.00090868234315
2938,27.565214616829074,2,0,90.56681119301692,59.097954864044304,85.28480633919222,414.61764239167627
2939,28.884609273800958,0,0,89.45948444353202,44.947880255253224,85.28108587673167,434.68752181057255
2940,22.13122224797812,0,0,88.5459804658948,55.93301523315734,85.27745545395246,420.2712255958789
2941,34.93767080511684,1,1,72.97187467307896,77.64478127245269,85.2721377330205,434.2089831908047
2942,25.590247333448872,0,0,86.44453862661041,65.67951882030903,85.2684232284095,427.60035262799653
2943,18.915187115782402,1,2,69.36024089360589,26.738656914559154,85.26286200769626,396.9756698043918
2944,23.734257499785276,2,0,55.03547900947401,61.73367628424843,85.25770427596515,406.64703733008486
2945,18.982165518855837,0,1,69.66873208244462,59.08315810383712,85.25387028464577,409.30882682281066
2946,32.95470679277052,1,1,57.933152211396546,73.2822704742314,85.248785162782,429.98987791254564
2947,21.69834368599942,1,0,69.54258403162548,50.65639025859602,85.24444916884983,410.80232801848416
2948,27.46241742372311,1,2,64.87126076814432,42.61319417202629,85.23860258536344,414.35530102943727
2949,22.6466342750891,2,0,79.95803335339625,22.636703710861156,85.23341258500058,404.30633100492923
2950,21.923063451187435,2,1,68.07702077492117,36.10811186017425,85.22772587965396,398.7713237397003
2951,15.448729093594746,1,2,85.27948316895892,74.15891139504589,85.22181260104554,389.6915654811281
2952,27.990873014952836,1,1,75.60733405238247,53.95912973398361,85.216762497607,419.56844773633
2953,31.49590626314592,1,0,95.97461392577,48.00424373146047,85.21197746741008,431.10015053438656
2954,20.42016209317424,2,1,54.55127176751935,75.91247565185111,85.20626907168433,395.62830442103376
2955,17.273854425006643,1,1,84.38545943206661,71.7920493469197,85.20131439506838,397.34504910540664
2956,29.016580213689146,1,2,83.61984387850198,35.2850889274398,85.1952403017718,417.3236102601913
2957,16.768793254468747,2,2,97.53132737063504,74.01992667252668,85.18792292388946,384.2317794093503
2958,31.097664679741293,0,1,68.57759335218262,16.828379386417254,85.18402874410606,434.5166774562623
2959,20.4780243852269,2,2,65.27189848560812,59.190898838008465,85.17713605158315,391.61407470220934
2960,19.483536285876866,0,0,58.61967221068283,56.826167947877344,85.17376216574748,414.1223616191699
2961,26.242312105656456,1,0,63.26442576776468,72.99563825276911,85.16928513145405,419.92176457587317
2962,19.809303574942813,1,2,75.09453863775693,57.620233524910134,85.16345409227311,398.34110269387367
2963,21.464444593533955,2,0,91.88564809799885,45.108796023939796,85.15805001882487,401.5326959908035
2964,26.769909663355033,2,0,64.21433017403206,46.68874517899838,85.15279169471242,412.3505061077907
2965,12.854438314166769,1,0,57.88710583286953,103.86497973486571,85.14853429663395,391.8904870474341
2966,33.21209622964161,1,1,63.60642355370844,51.65280895963193,85.14349133998361,429.99033122011286
2967,25.21820066232869,1,1,55.046348751424226,61.941513838951074,85.13867890410909,413.45832416648545
2968,18.53516993798236,2,1,96.3347708153998,9.576764800689581,85.1329255349091,391.4748734066177
2969,19.913773153565792,1,0,93.63120760111235,33.452862036906374,85.12849496091464,406.5215458150465
2970,29.95823189130401,1,1,65.42458584925761,60.375360892622496,85.12346875952473,423.1710582763629
2971,28.00526467537052,0,2,62.349390796593354,17.70954952957218,85.1189203946246,423.3499296080177
2972,31.933903286426055,2,2,95.26986570324578,60.987976673345024,85.11115890857201,414.24327935180247
2973,21.586285775978826,1,1,50.088597566047795,35.49749291164529,85.10660527099158,405.8053460188706
2974,26.482919185754014,1,2,80.02887639956734,29.322973800890484,85.10068542357595,411.6834919176536
2975,27.132839558918388,0,1,95.80018804728353,35.423274927435465,85.09657580817533,425.7201094949692
2976,28.476337501261185,2,0,75.42787444531764,80.55077716288721,85.09096587736865,415.5359541881222
2977,30.63640561716035,0,0,50.14834797998169,56.66835842980557,85.0874622021827,437.4269972585711
2978,21.413680470778264,1,0,60.94357146925778,31.791272444981495,85.08328872985038,409.4322862067012
2979,24.429148661197598,2,1,96.12207969459669,65.50679704616215,85.07701717595387,403.1320496393813
2980,21.949251272099275,1,0,50.851121208991465,66.59476688183744,85.07277490575105,410.49797337252386
2981,24.736940633218122,0,1,69.73898830316007,42.37383798394718,85.06889198639344,420.53715565339274
2982,28.492163910314876,1,0,89.4872363166489,69.18347250190648,85.0641370371581,424.0921902629442
2983,16.72982249869649,2,2,91.90454968425017,70.13499271196471,85.05692814047842,383.5629777591634
2984,30.546857847296426,1,1,73.8803966314335,67.02663934693464,85.05176593884988,424.0288992612524
2985,19.30408937868125,2,2,61.62418758664263,36.52495933521885,85.04511886040109,388.65893012991603
2986,23.46314840151384,0,2,79.98523588430794,26.418962144483565,85.0404682013776,413.49627698921347
2987,31.21970962483062,1,0,63.188901577865074,16.142653515980754,85.03613607725877,429.63511859201225
2988,26.640048589917026,1,1,62.76321289979582,36.889707217049036,85.03133266805118,415.8694883433967
2989,26.697649741318298,2,0,90.37998816985066,42.643780832607305,85.02581466849811,411.58816766344745
2990,19.096869773524446,0,2,57.71329176483066,44.27127827764657,85.02138947782794,404.30844625533075
2991,19.779570320880797,2,1,50.27607392009954,49.055929584969206,85.01589865615203,393.4503986059668
2992,29.706281983344596,1,0,66.83876085029246,84.65977098420196,85.01125856624097,426.3572973615885
2993,22.05428227257805,1,0,74.5486977497515,43.208456535368526,85.00690296751429,410.39886918571625
2994,22.525440633500754,0,1,85.25401959476619,49.02451766820652,85.00291484074607,415.55839567399505
2995,29.81975625527356,2,2,89.05576288021443,13.64816322100851,84.99568067928455,409.45484897981953
2996,19.750432273152363,0,1,83.1759605566815,94.55942929076082,84.99158626805372,409.6656670907884
2997,26.34617566443129,1,2,81.32544401584633,23.681851986097776,84.98568926356869,410.8481599014008
2998,25.214536630838456,0,1,83.28743611597176,35.86290591021287,84.98171562636814,421.11072670161775
2999,24.986571370683787,2,0,63.57632587905495,63.9144409374033,84.97642068769373,407.8594324964331
3000,22.40782184061248,1,2,69.1180661482284,54.92384876436349,84.97059881822074,402.7403986050714
3001,22.100724092683357,2,0,80.82182504997823,82.8637254059814,84.96509317263488,401.92035328628737
3002,19.608179181025672,0,2,53.27853301769864,64.40027311455016,84.96060852329936,405.0837185073648
3003,27.413325130206534,1,1,64.76626750339278,48.374318975242794,84.95571034154086,417.09305045057175
3004,21.65925404241632,1,0,70.32094723788265,70.88167737688717,84.95128055542264,409.3081588674473
3005,29.843723105836258,2,1,76.6720341426968,73.22615891736746,84.94503436453283,413.43486066235835
3006,23.877224792046736,2,2,74.32410536804805,36.79682477235725,84.93804951459981,397.30556868909116
3007,19.707747552894812,0,2,85.90659390769969,69.26058772328479,84.93323025810277,405.16036992069075
3008,23.810930589257897,1,0,73.67133377082305,45.5547767460318,84.92883326441668,413.6771191913857
3009,22.94571400431763,0,0,95.20649919124943,47.930441848289945,84.92516947750124,420.2643327290416
3010,30.045517058640264,1,1,69.01591710762087,52.85866566057811,84.92014161942774,422.3400503876618
3011,23.154999053742337,0,1,76.26858530880781,42.38438255318494,84.91623805159998,416.4577825013633
3012,23.61894809399837,1,1,50.16051948010134,41.30817704347975,84.9116094955422,409.061898327889
3013,32.057733527462176,1,0,65.52389782230946,69.69441696497384,84.90699648314072,430.72593118437135
3014,27.541336607316744,1,2,93.32864886569962,19.42122189299834,84.90094902393129,412.87480018582636
3015,33.313530080017486,1,1,66.67881972981458,28.767461090816248,84.8959875644162,428.9492592492364
3016,31.295225020319524,1,2,62.6593166666231,63.49467966220983,84.88993272550768,420.47243044337705
3017,20.564187058185727,1,1,77.17684812211108,48.54201081681689,84.88507831421472,402.6446747534979
3018,29.94975427200054,0,1,53.93650492210362,69.83025304045566,84.88111594039198,430.560005394334
3019,32.626516460372954,2,2,76.58025658251997,57.15864556246915,84.87363936619519,414.4698652631698
3020,32.6640656616171,0,1,65.18328991210942,23.325906819126953,84.86971666288615,436.20366274066964
3021,29.940479917883437,1,2,69.15514449371938,51.25668838555172,84.86369424267566,417.5820694790203
3022,29.83761497454588,1,2,89.56825021685725,60.69095602178433,84.85736456345882,417.3413438866089
3023,23.48669478162225,1,1,83.09820093070591,54.680793170666405,84.85234827770394,408.5042175477084
3024,20.813089578252125,0,1,72.30530465619213,40.63451652745101,84.84852839803298,411.20769917172584
3025,23.238913405512715,1,0,78.87581565424696,44.52119359759597,84.84410243363965,412.07536554511313
3026,16.676054992836185,2,0,88.34293776601146,38.79829688478489,84.83889976548022,390.27805480751766
3027,31.713976577108525,1,0,87.28918725980941,23.496058367976392,84.83430596468745,429.64270003493164
3028,23.58353520291144,1,0,59.26608552755892,20.745208703045286,84.8301484125402,412.723833706972
3029,31.4566536453248,1,0,65.04596109996024,57.80041912188737,84.82560691770274,429.0638682177343
3030,18.842502113892003,0,1,67.41184654830127,32.570832689421934,84.82189354152517,406.9416799336535
3031,30.413124605011053,1,1,59.37711450025022,61.51196854904118,84.81691334459833,422.58291188050754
3032,22.525596709103404,2,1,50.60807270031521,38.0986502509694,84.81140229510211,398.0375668227625
3033,18.57815295845413,0,0,58.69836343944061,23.737028265701028,84.80815394769466,410.4251449252741
3034,33.13559026079879,0,0,90.41221635407436,41.84112729550904,84.8043606928363,441.27014173732914
3035,30.53655834670387,0,1,77.29602256962356,91.88749944836107,84.80010093525475,431.38064211871284
3036,26.058962100928923,1,1,67.08290134935905,48.08778441633939,84.79521367951604,413.5195572863697
3037,25.169689425674814,2,1,80.41722228147324,62.91733336664463,84.78912594343208,403.2597810408844
3038,27.19755009409559,0,1,86.9917062673396,53.37607619848154,84.7850116005972,424.2972103509206
3039,25.973142889587056,1,2,67.72138915104313,21.89603927667077,84.77929574973095,409.09106006612967
3040,21.038620229142644,0,1,73.30374207674872,78.9792649204634,84.77531538690313,411.32608748398764
3041,22.93973865107539,2,1,53.21066083350578,45.0435638035213,84.7697232105596,398.67609334185465
3042,34.80358916019351,0,2,79.85452681062395,23.78974870562611,84.76482132713512,435.70711184940893
3043,38.360783713140066,1,2,67.82035477760923,39.75532983113331,84.75864040012436,434.2009203129603
3044,32.81334252615341,1,1,71.67618238003938,45.87511810051603,84.75355262995558,427.2013518730002
3045,27.391119700813118,1,1,71.13003089734623,64.98959047002451,84.74850811357987,416.0301388917116
3046,23.311254836490324,1,0,81.62046443712714,36.3847363877944,84.74409259755201,411.73982990350663
3047,21.00907053051517,1,1,78.62326744772405,102.40691199967864,84.73894976474506,402.8659154560582
3048,21.33858794784899,1,2,71.1053023888284,31.256620349827855,84.73327282693437,399.44023144835364
3049,22.233661706566195,0,1,50.84775107453643,62.239899244620574,84.72951267857066,413.6099229951336
3050,35.75582020712885,0,2,81.04813073156896,10.520545171767765,84.7246440469075,437.47719027264424
3051,34.031411481913,1,1,93.97887370171635,47.52602667481401,84.71928545033926,429.5315965316072
3052,28.73139194967697,0,2,88.47757857969489,57.344685586442296,84.71427647265604,422.8444578627076
3053,20.196934117935868,0,1,99.08078161250411,27.60833492354761,84.71031430517756,409.24604260330017
3054,29.465279633555184,1,0,56.95376690103567,79.98090962083339,84.70579431445954,424.3251510666652
3055,23.806914857446973,2,1,61.12600263939268,58.689533023683424,84.70000537404171,400.0933749421004
3056,14.234952806779393,1,0,76.96337326109895,43.64719070307145,84.69580033085026,392.67144157425105
3057,26.435503187006297,0,0,61.79408511719032,58.47355003255951,84.69227691020592,426.50078538651513
3058,20.790434795829725,0,2,51.727489064084494,38.13371676126434,84.68789624955933,406.2364607018107
3059,20.959732854549813,2,0,70.1144138081973,75.02759804815152,84.68258014355818,398.265018776776
3060,23.747960032159963,0,2,64.38223670769912,70.30597203644352,84.67786535138352,412.3240484624021
3061,22.508385135287934,0,0,63.18804228294414,57.46780134214975,84.67440408207122,418.097620313568
3062,24.82871590447996,1,0,97.65864085121243,62.23384094995846,84.66969219653643,414.5261787577053
3063,24.588347249913973,1,2,61.92270581327248,20.456075797975632,84.66409153014587,405.72016605901325
3064,15.620954535761843,1,1,56.47162855936989,79.3389021348893,84.65941702032508,391.42376720365985
3065,32.601389944414166,0,1,56.265962895392555,48.01284357469398,84.65546994037238,434.97118234396726
3066,20.083116385256602,0,1,90.31620367442646,70.50091298852203,84.65140613938074,408.7229878725948
3067,20.238008074347633,2,1,85.74240372633702,64.99684447049394,84.6453928835797,392.6577100864334
3068,23.357233741048514,0,2,56.47430977835311,70.19429535087744,84.64076468845217,411.3331446605456
3069,24.45832576315353,1,1,60.987655943039314,29.044740994820913,84.63606835805018,409.4575928188776
3070,32.2948990841592,1,1,87.36715042217651,31.590013153681777,84.63090644010852,425.5189316162025
3071,26.347117260274505,1,2,63.730819891730704,94.96549537641141,84.62479979930558,409.10541731451593
3072,27.83232742054767,1,0,99.0771037578676,19.613158530152862,84.62020591491859,420.51097615695886
3073,26.372680937916407,0,1,77.02850333104544,28.047792929825835,84.61629028249672,421.72537832388144
3074,26.157307912493863,1,2,59.60039852050441,50.86487993196319,84.61049676863034,408.65067422430565
3075,26.548647515435043,2,1,92.94042272563667,50.899594546572196,84.60428824158575,405.1526656897598
3076,15.336329287155307,2,2,65.97377729486176,39.1996384573505,84.59770028132708,378.71941015029813
3077,23.750407575802356,0,1,64.4403677532189,62.32157743838545,84.59380151830571,416.12305012120726
3078,30.811305552855785,0,2,66.37206167257492,68.04166875201001,84.58890998923127,426.5291730043289
3079,44.71165505403343,2,2,88.40986241115189,49.636647341824016,84.58087025434538,437.08163831286805
3080,18.97845533730245,1,0,58.660647485797405,44.63020280623206,84.57671444727865,401.94848043668696
3081,27.115399801621763,2,0,69.08928901304691,49.554756207697075,84.57137879023692,410.2362728631151
3082,22.14476711062829,0,1,51.54163863922052,40.052784160511635,84.56769730008546,412.63395498535954
3083,35.238259519484245,1,1,91.33133086748039,16.035261156223008,84.56250479249766,431.21203170257263
3084,18.231086196042593,1,0,67.03593831535026,56.018488740150914,84.55824433261589,400.3123942809324
3085,28.124697451579397,1,0,62.40864599041872,65.31671427496082,84.55376728344979,420.78648074712885
3086,17.963944502479052,1,1,78.99466211877495,46.92145443352187,84.54896770588181,395.7179555809477
3087,23.407166659695836,0,2,85.24959418756876,4.698436361888625,84.54437391969797,410.9681373174164
3088,24.828433346250954,1,1,90.64480185914715,38.56569909356495,84.53933019073585,409.7484930823276
3089,30.34845840869804,0,1,67.38924727495339,68.1144414373586,84.53525428642577,429.6398076853941
3090,19.614165869207362,1,0,90.61504250745348,21.235029749263816,84.53091113565945,403.04736264034614
3091,28.316915244236927,2,1,73.2440500185729,63.9176804420744,84.52481030017971,408.3232909180433
3092,25.093888616939736,1,0,55.057113377261246,41.09167743260455,84.52057088458685,414.3452175623067
3093,26.3639669314299,2,0,92.31537413578897,49.624496986501185,84.51500223618957,408.4386267719472
3094,29.791663573425705,0,2,77.38173910523072,36.28200978432257,84.51018004462208,424.02101882558304
3095,18.587216534973564,1,2,80.12347859736927,27.288349807641058,84.50450292702145,392.7793860665898
3096,29.05297486574296,2,0,96.87456348473677,78.68492936540744,84.49864418698533,413.8127932434305
