cycle,temperature,driving_pattern,charging_pattern,DoD,trip_length_km,SoH,FCR
3780,31.10149891502543,1,1,65.41816219417225,60.840277647282434,90.55595433589825,454.6399284548686
3781,22.888394709448985,1,0,98.14969159133483,44.28638049241333,90.55324531251455,439.44530060969305
3782,29.091433793807546,0,0,67.13584505832075,44.34444020154519,90.55238047772075,459.670975747223
3783,18.846016968717866,2,1,99.16270119094736,47.46764442465739,90.54909592266378,417.45871731399814
3784,23.577479476742955,2,2,59.59948643282317,13.506393293334327,90.54595643653757,423.13483635060896
3785,21.81628188530596,0,1,99.98247671702663,50.83944167081622,90.54415346940112,442.95038514961135
3786,25.43980779308971,1,0,53.79528249543,40.26032230725769,90.54206192459262,444.5203550025225
3787,23.419601252981092,1,2,85.66199408628259,62.655126544131846,90.53928141945616,434.3189996059647
3788,30.660668462284875,0,2,87.0220793022906,32.04744443271191,90.53709374595684,457.746257098619
3789,20.606659524141786,2,1,83.97873434823967,63.650604017323616,90.53338799087538,420.49487199381804
3790,16.343420320944936,0,1,88.88033838231352,60.8595837316295,90.53087328178576,428.754392166898
3791,18.213580901442214,0,2,73.59164708237877,53.19451283578771,90.52921924895476,426.6034650374775
3792,29.970840231506596,1,1,52.705697328795374,75.07400616307791,90.52751794453783,450.05675147392964
3793,20.152213283418888,1,2,67.88766463672441,12.30523750633212,90.5251709894815,425.7083686575471
3794,26.989222077603543,0,0,82.11572486000742,58.877627782737314,90.52422717555983,457.9946165510268
3795,23.526062483759603,1,1,82.31235236504415,49.10506469557497,90.5213440179784,437.40155544984793
3796,29.121220273766276,1,1,59.75969161566601,48.51857862069432,90.51769766804559,446.78850769155946
3797,23.84617147441695,0,2,62.650260315494,30.363821699243232,90.51517828230881,437.8100349580097
3798,38.82174258058568,0,2,74.33490689412238,21.60686911218999,90.51347133919514,476.16046518249567
3799,34.490585079092526,1,2,86.43052613561098,67.84640288407768,90.51043471930348,456.7251944637121
3800,23.423949097971537,0,1,92.6399051501228,65.76228717346109,90.50853308716226,445.782638931522
3801,22.73932705452507,2,2,54.32424240204614,85.97237262797739,90.50560317664063,418.7568260357577
3802,40.66163075404231,2,1,96.28099578361062,89.25808143506646,90.50254370548377,465.43971819468686
3803,19.605745193357052,2,1,96.38658312729875,19.037266703554522,90.49935655546895,418.10721050402697
3804,24.724882260408254,0,0,50.39668710489863,46.907948116075126,90.49732180812825,452.33088280190543
3805,25.112244598527138,2,2,75.32047878376511,55.01459343938261,90.49391147465558,426.2159830068059
3806,24.98831051092713,1,2,79.35721320206643,69.24072523355721,90.49051297306573,436.5677233988949
3807,16.306441397347367,1,0,77.68567145617203,78.53677291005981,90.48804778591997,424.94715807792613
3808,27.483012048379702,0,0,80.78858287640968,29.418181182181158,90.48661495335897,455.48275911609153
3809,20.148249543038414,0,2,75.16756409314698,39.18008648735012,90.48447159944116,434.4986145010466
3810,32.17994562084535,1,1,64.69034568833379,77.416782662391,90.48188595031178,456.03348724131
3811,17.720174787826892,1,2,54.78521930803575,16.538179837200694,90.47892765835643,420.24644430795684
3812,25.297329636877382,0,0,60.418970529432684,28.469729505668106,90.47672121643197,453.023340756458
3813,13.91939676524056,1,0,87.01275568939887,58.75558611201694,90.47510290341339,420.53568744621
3814,14.22808146829638,0,1,62.0531759315988,91.08658138660275,90.47261871855798,423.39796214238055
3815,20.803240208536835,1,0,91.48551678138648,16.459090410724457,90.47017114347983,435.7712335497202
3816,21.50894958831486,1,0,70.17441835022626,51.191413589750525,90.46796775602247,435.77768475904014
3817,32.32863206494717,2,0,70.72379274490623,61.08800355033599,90.4654071178035,448.3248781315484
3818,24.79704081869051,2,0,93.42493705909658,79.39654381564009,90.4626905594724,432.2650154530121
3819,31.46203450455777,1,0,60.71444141381974,58.93455953124695,90.46021710318371,456.9115102711948
3820,23.101067026616615,1,2,59.48096183499158,13.166906385192256,90.45769029500786,429.0642662899033
3821,28.030425914401658,1,0,99.27032027639157,24.281681132673864,90.45516564355567,450.4322424974241
3822,21.372623415405496,2,1,77.03022201290345,77.44053452079311,90.45278058839283,422.69222449907807
3823,21.032634654506992,1,2,59.5260352028828,58.80525414076586,90.45044444520751,422.5410818516839
3824,15.895749305410527,0,1,58.29024150224188,27.48345420176827,90.4493053232644,426.0570769769837
3825,26.678769969256372,0,1,93.08324846630029,59.869934569034704,90.44694138269784,454.3825640884752
3826,26.310417073500748,1,1,79.99229835687356,56.14318107058412,90.44448622325004,440.49613654316965
3827,28.88656443642926,1,2,55.7519127140883,0.11068029374882116,90.44144613027805,440.66473989032613
3828,26.074591435706978,2,2,94.34540442781301,8.010979110314452,90.43788585068073,427.20160203575557
3829,35.130979885969836,0,1,72.19525028403105,56.215543955070196,90.43610573465746,472.91326183206996
3830,25.880138183387547,1,2,99.46786360651957,90.70853968039833,90.43228352709276,437.0607816578118
3831,29.959133571690604,2,1,64.08801638429438,55.27512811087817,90.42860132180404,441.024014286064
3832,23.379454585004485,2,0,76.4408615724103,1.0114505041079411,90.42554450252211,428.505773273393
3833,20.457649828493054,1,2,58.655014036631535,17.751586691125624,90.42397607129725,427.5760395539738
3834,28.588475850933182,1,1,71.98529893449944,62.51522552671628,90.42112208157751,449.3561916500613
3835,24.554260060898294,1,2,58.826877450466775,64.69555381569849,90.4181955946599,431.1641954687047
3836,29.160215229648102,2,0,65.36155432594659,46.11565272541949,90.41582275278851,444.447400803655
3837,26.764682709223404,0,1,63.493286890998434,40.32220700379653,90.41422919178919,448.9645943881911
3838,21.03493336604922,2,2,64.1546966128596,65.8775703451063,90.41024372022385,418.2638629260688
3839,30.371689388385143,1,0,98.49131556956655,72.0974629140088,90.40727639682041,456.421220988589
3840,20.644050231076662,1,2,51.922324289409154,63.879234188211726,90.40430480064812,422.1995804543715
3841,28.126631316477525,0,2,74.84307626867049,30.921775212873726,90.40134490861527,450.57269085682896
3842,31.408055557629265,1,2,81.4622902132164,67.9848780294777,90.39840972364492,450.3443997267669
3843,23.077025807924212,1,1,83.03806872220025,42.939729463511014,90.39594529581116,433.9955100122698
3844,30.779972268361576,0,1,87.72728440664926,37.9685700889596,90.39468973744337,459.1259655984868
3845,26.988084170265964,1,2,88.04827041131897,37.186579732877995,90.39152310782808,439.08702377722415
3846,29.259718891981315,2,2,97.77514912179801,50.42149885353376,90.38731105154466,434.90759814258195
3847,20.81622154448707,1,1,87.78339773018547,61.40628131289776,90.3847988727886,430.9873860221075
3848,26.07150116026874,1,2,91.18446245865807,9.587271217180273,90.3816518784231,435.37992328124767
3849,17.95959344987748,0,1,76.61577076263103,35.38496045698213,90.38062688458459,432.91251397898725
3850,33.55650257655232,1,2,82.8836671911662,40.78236875217729,90.37799834115582,453.815879566809
3851,14.930008392077465,0,0,73.90621584135971,70.7274360090788,90.37597151391232,427.6881382304252
3852,23.22624090185575,1,0,63.82085234022168,32.66587027702738,90.37342393570647,438.0392605302116
3853,20.341457029001887,2,1,65.66915401480333,43.38035626131798,90.37113672098424,419.40221785824633
3854,28.37350207601119,1,1,68.02663716725935,66.19272186753815,90.36903820367046,447.00946425084084
3855,34.61972972964959,0,2,67.03216739427717,50.79201553931569,90.36730712533921,465.30006136527123
3856,28.274575493437627,1,0,76.65805312934545,80.66242485344088,90.36506173772331,448.0903852618593
3857,39.806418484756755,1,2,62.38158626533011,46.996805451180585,90.36283608889606,467.6435979893086
3858,18.1102991172058,1,1,75.8321056765877,87.65949561762301,90.36054307088683,423.5576753386404
3859,18.494079337357174,2,1,95.81206555804113,91.25363835395893,90.3566241280309,416.04017506854854
3860,20.534428841923,2,0,70.29819144310194,59.16088552430995,90.35377331529266,421.55470942523186
3861,25.606223476479528,1,1,61.13230322307647,58.365502251695695,90.3511222812514,439.98331202911953
3862,19.86538812358375,1,0,67.3427947818285,61.18051726437544,90.34912971613801,429.57750125204797
3863,21.241686228474872,0,0,93.84436472521948,66.3318851821471,90.34667205598068,442.79033006875164
3864,28.10241761963644,0,1,97.08489617102524,52.47426189780091,90.34482326902352,452.9545845582419
3865,18.80414058443091,1,0,94.33434465841972,73.37477542453155,90.34232804683631,429.245956061802
3866,19.33401993514949,1,0,64.36738056773117,60.00777356822249,90.33981973230692,427.11451515833005
3867,23.00730623504964,1,2,69.39227568356202,77.72211910780067,90.33697187291844,426.855946188975
3868,23.477784645803396,1,0,98.74669122668875,20.944602183233844,90.33487115990734,438.9403991887332
3869,30.05007858610658,0,1,66.19261553338384,54.32525195873522,90.33276571315156,456.7834662136864
3870,20.496801260109397,1,0,56.89299422973701,70.30893594833879,90.33047601832861,431.3353576852847
3871,21.398600079395514,0,1,64.10471021555341,27.169489388812394,90.3298994342733,437.8756746521559
3872,27.908350581395034,0,1,98.19887627199682,58.611362702528005,90.32824572718269,452.7789877942473
3873,29.00697161891691,2,0,70.79377252419903,62.172534607478276,90.32561883969153,442.26075920903486
3874,32.14362233563294,0,2,96.69409699650024,84.55784606106988,90.32288692583766,458.0952012523317
3875,27.34560177432377,1,2,55.20411072157745,43.20887224011758,90.32013322498854,440.8685609284112
3876,25.651820299809135,0,0,88.30277861068838,54.22281189154451,90.31778056226844,450.4083169908129
3877,27.87519203373077,2,2,54.66716986405756,38.88363915345579,90.31397867432385,431.1362163104642
3878,23.662935970557264,1,0,59.874786234814266,47.1836280391503,90.31170659316558,441.88194199293156
3879,23.626162028122607,0,0,80.8051120672558,82.38910604651318,90.31049698286652,447.76869658765196
3880,16.129448438606232,1,0,71.72390809496692,49.41583983089254,90.30907881582118,423.51865408618204
3881,29.46707978344667,1,1,83.33371264219166,35.815341130703075,90.3062144665136,447.6804162396156
3882,26.057294725258735,2,1,98.67031460233348,46.345423595929795,90.30301051892538,430.28444984707824
3883,28.885196331841527,0,1,52.63568633617463,39.621543237514096,90.30081797551262,456.34935096264917
3884,10.92094752761353,2,2,59.58133359772406,41.17253250606521,90.29745645582125,394.4340317800614
3885,24.76449146053227,2,1,82.01119612694862,39.22225436135764,90.29438711583114,428.3214362721845
3886,20.72059246811184,2,1,94.8263225095199,40.00091016715493,90.29180878661124,418.646244640056
3887,32.506812524101164,1,1,89.88239550219245,26.26438699259949,90.28933014269141,452.1636218166813
3888,28.071084577419146,1,2,73.27912427750334,51.38452912963293,90.28608609256769,438.2499871547544
3889,26.1711770540528,1,0,87.27373375422188,30.42783564069328,90.28456301811133,445.18580595232595
3890,22.840335153294877,2,1,60.40487805165716,72.82795193710385,90.28145500589225,421.7794932748588
3891,26.986041550658232,1,1,50.68652957871459,43.76018912773661,90.27849031075569,443.56724593593754
3892,20.359071853109477,1,1,78.50083251627075,58.171607266043935,90.27619534972334,425.60637530649507
3893,24.50137326157117,1,1,90.66223354963614,58.213118499146375,90.27298113618883,439.5944557801232
3894,22.1081830650629,1,1,71.67217696901629,13.27208891476446,90.27125717715701,432.0171735640271
3895,36.33244827490846,2,1,78.4624385224377,44.67005137681751,90.26816600623013,453.0077763895969
3896,32.3497387809542,0,1,71.10905973202298,84.36867087947836,90.2654935100205,464.5245882966012
3897,30.315237419914155,2,1,75.70189499360171,34.48247431708859,90.2623996624102,441.421616525248
3898,17.54844488922921,1,0,94.21731318924583,95.42942055576015,90.25988879427189,426.33984500977834
3899,29.320785561420266,2,1,73.90700546513617,60.8860195302622,90.25661225875588,438.2696059089112
3900,25.93833337570969,1,1,50.37377932342849,60.338871892784866,90.25458377069187,439.07624958454255
3901,31.117300697580728,1,1,89.99243211685754,54.78728154960737,90.25285205021784,450.3409124038164
3902,26.611975475634697,2,2,80.8858670701253,70.92123936348585,90.24920194845397,430.0270463728062
3903,24.966411669808483,0,1,86.51966684677978,72.02885268725213,90.24778421139912,447.3525083493907
3904,26.168921481682794,2,0,95.05436031703218,49.628228889353046,90.24510869551366,435.8117761333016
3905,15.971833541887277,1,1,64.31071181152353,41.39345916117822,90.24342671473526,419.4454285037403
3906,21.162983639161013,1,2,75.15349606334829,21.503687967399024,90.24108614745516,427.4757848720301
3907,26.86667769351636,1,2,80.12417746729393,66.27506850011257,90.23821418943417,436.75783374705696
3908,30.696941792032913,1,1,67.2695582247841,51.31379348322981,90.23586322694489,450.28707209070575
3909,22.247534418439407,1,0,92.30335761769105,33.12409084187894,90.23354287766499,435.4529720213788
3910,24.795965600680333,0,1,84.87830899499292,38.3908711346832,90.2317953087215,447.14810196465663
3911,16.99503777662305,0,1,86.67037919065257,48.63249289927631,90.22953920029548,429.2336742031484
3912,32.2965540667688,0,2,90.40036341882964,30.371022361740504,90.22778021121131,457.1259673683609
3913,30.568708661165605,2,1,62.90420906557917,50.971638396744424,90.22541526357475,439.37734662287755
3914,28.260513092835993,2,1,87.28208948324888,17.59797032234672,90.22258477454736,433.0557334618528
3915,27.03403093815445,1,1,88.69034297751503,39.35171828233197,90.22033072118916,441.7786781249443
3916,32.76274532573399,1,1,92.11962733255169,26.76244707150811,90.21694738289307,453.9221559308883
3917,20.974945043426416,1,2,74.42689152508456,54.00710875751807,90.21482366283752,425.3479764578966
3918,20.434192218366707,1,1,75.20948077468742,30.443259501906837,90.21250230387139,428.42588917015104
3919,30.307598931282143,2,2,54.90891100505853,38.81990184027887,90.2094858935409,437.89217483347124
3920,29.971566908540623,2,1,92.6060479409115,95.1957562331326,90.20606039567826,440.20397685155024
3921,19.03252206955424,1,0,76.67440943563325,67.29997669807724,90.20406831787689,428.97178921353185
3922,22.343200592115668,2,1,79.72173608221092,62.012706793399715,90.20099036855979,425.34712634353957
3923,33.44546565538695,0,0,56.07203282430613,75.95159450032165,90.19927614770788,468.21465677957417
3924,27.05833664107952,2,0,80.09112659531674,60.24941037314059,90.1952126558448,438.82393507193206
3925,28.93580759009086,0,1,52.099417504755294,21.91383952757394,90.19314753161431,455.0136160180174
3926,19.204767287353217,1,1,96.16043833203253,23.67005908550192,90.19089102431467,428.52969552893524
3927,28.28322262268589,1,1,93.17687360012985,-4.197505636578455,90.18903355244198,444.3491146646258
3928,17.902292271145598,1,0,59.715871181561226,54.038844237908435,90.18727185886897,425.3311583641794
3929,15.100893171996574,0,1,79.6900333028316,28.79695103967576,90.18576054716873,423.08976069437534
3930,28.63411980090434,2,1,80.13495602514317,38.59157104198193,90.18282224875064,436.659701868736
3931,32.172225848172445,0,2,90.17162073509864,43.602529120389214,90.17982863265934,456.84475658552543
3932,23.73106962125416,1,1,87.84601813761523,37.830170120161924,90.17635772235971,434.10123351991433
3933,22.26724659072771,0,1,99.66216077884096,49.310074001519695,90.17481089796031,443.2646426143831
3934,33.55424328123185,1,0,67.54203385672835,44.34043565302625,90.17320732074927,460.168560591388
3935,24.02608315442696,1,2,56.231622590886346,42.34795222975096,90.17038250939453,430.78281223242556
3936,24.671156382213702,1,1,78.67358599758651,19.03983159331743,90.16787602846699,438.146656946041
3937,33.469786132201676,0,2,88.19958370333575,54.83424751335184,90.16507292488208,462.69758588343325
3938,23.23207593485895,0,0,64.28966761528201,93.51733005571238,90.16333212860621,445.08268132856847
3939,21.72986195327567,1,1,61.81031834289944,55.52590033380223,90.16090562737321,430.93777371290275
3940,29.07754112068544,2,1,90.1227297639842,95.38088141138267,90.15808037801237,438.2972673738997
3941,21.44071922810442,2,0,87.68611458626114,38.63370019211125,90.15527596022257,424.2663399186562
3942,24.27699230938909,0,1,60.16959838685933,44.94449560229727,90.15415061089165,444.68958599466407
3943,18.404206991439004,1,2,93.4635301997666,49.60279533122601,90.15066247320833,417.74865228944964
3944,25.926985441882564,0,1,56.73647086295796,46.60411567002443,90.14787026651624,445.8569839039996
3945,25.340487436015465,0,2,55.46199126358964,73.29861408529482,90.14529249208834,441.27034527069264
3946,29.84010137361572,1,0,67.55536182292494,6.183371340217917,90.14283490374817,453.5446144615061
3947,29.286282683308656,1,1,94.32662964793167,40.90605734917339,90.14062538968322,444.8965636889258
3948,27.75759004234791,0,1,84.77200843296052,83.26747791377542,90.13936155901078,452.49285268400206
3949,26.971278463905065,0,1,69.73592912756175,40.06720301223123,90.13740646253463,449.3899907177682
3950,24.633729431238294,0,2,57.86254617259361,68.5716980686893,90.13493924592552,443.89527634014803
3951,28.047779844979015,2,0,85.67382563613222,62.08233319558576,90.13164693617867,439.62570182251073
3952,19.438339131655063,2,2,79.95736097441564,48.54816709530833,90.12790833039038,409.4575308024129
3953,13.255169640728454,0,1,99.38414555345653,56.33195885633812,90.12524927253769,420.83800051167
3954,30.809588356064467,0,0,88.27797309072724,48.290139944215866,90.12259434827463,461.849971865632
3955,28.37080231123957,2,2,55.10619782042357,7.473445173455602,90.11963370236113,432.1192596232745
3956,24.365067828600427,2,1,86.41075297053155,59.1994511756472,90.11660339468412,425.1074879303874
3957,30.37279304222993,1,2,62.872352275822514,37.67805632545624,90.11313320176602,442.3619246554395
3958,21.342512915267363,0,1,98.0947849487709,22.463917970814386,90.11109458296283,438.854538009076
3959,21.47253733958425,0,2,50.96368087371054,57.73999231928517,90.10866578692982,435.0722204444797
3960,20.779311381529162,1,1,61.917529515898224,56.419610512659915,90.10701642654553,428.47127043991856
3961,27.838109875579423,1,0,74.94991882559124,69.62803490189033,90.10414919351221,447.90458434136883
3962,17.085209613926235,0,1,53.953420022692974,44.77604126348332,90.1029470029161,427.41282986713827
3963,21.165191966089793,1,0,67.20314171720992,67.17511492285827,90.10046367375251,434.7368816587238
3964,26.448575116180677,0,1,74.86174866059618,50.42416875255655,90.0978228383516,449.5121114427167
3965,18.979244620386943,2,0,72.34666263533505,56.90524423169814,90.09494847073196,418.7879673781546
3966,21.698447971694073,1,0,73.02926125337004,58.55503629494548,90.093514302117,433.44940598703147
3967,13.94216211442718,0,0,93.95115259696769,23.387206637961377,90.09186760893574,427.1010167185313
3968,28.029033247007686,1,1,75.2645436782659,57.54167106814357,90.0887578628808,444.8932673534345
3969,21.560824033288608,1,1,97.05234254129485,52.07810287905684,90.08601011444618,427.57222768847936
3970,19.50359374929423,2,1,57.386584038203935,44.57692888336086,90.08301805868031,416.4034188361542
3971,18.524886370207124,1,0,64.01280437530171,52.286722595233165,90.08101375627884,425.9829651303584
3972,22.908932438974503,0,1,82.82578875969669,100.99162312862836,90.07882477496035,439.1390544662933
3973,17.0992220655428,1,1,64.15612909511407,11.611211431759735,90.07627038224419,417.6553698002448
3974,34.71189838574334,0,1,67.36380347070258,47.36900841253468,90.07419596501542,466.2621054494559
3975,13.076276914155072,2,2,95.05140990037955,66.23696082541225,90.07158568024842,399.0109038660164
3976,22.74690425106755,1,1,76.92795874025165,25.078409144297495,90.06845843057374,430.8805447765005
3977,25.534534646456276,1,1,66.73303779796586,57.420959409553326,90.0663162574783,438.4463177278531
3978,21.123104979317226,0,0,88.83558889454564,56.0464770181227,90.06380212473346,440.4089346394845
3979,26.060658686465576,1,0,53.533237702510164,18.21948968966046,90.06201748565354,444.201100871801
3980,21.001992125269194,2,2,78.18313051031063,38.31375201343369,90.0588026346163,414.7480972286175
3981,32.65047231836574,2,2,54.983486107328616,85.66835237709665,90.0547398268715,437.9078346136297
3982,19.405614929451115,0,0,58.8425401024683,18.186575108272045,90.0535448311408,440.58821829349665
3983,13.243880293258403,0,1,53.122272714475166,41.22133849536126,90.05190387293966,420.95875119816276
3984,18.507500747733392,2,1,95.08415143914002,46.69670030344108,90.04856402558049,413.98844313056503
3985,26.932473874068563,2,1,52.410222938391826,50.084963036131626,90.04567360305028,432.60899534929234
3986,24.410378102255677,0,2,75.82082239700935,41.73963042769251,90.04335521122896,444.0772991255741
3987,28.760664539910582,1,0,61.24887009920494,51.64589674440127,90.04150507024691,451.44840714586996
3988,27.508723083554834,1,1,69.17943168486138,49.2883732232415,90.03915212803625,439.06985343051065
3989,21.81859825137398,2,0,74.68280923399152,64.20485076714391,90.03668773370579,426.9443554695782
3990,22.554582531022266,0,1,72.50300706418876,66.890715299869,90.03533599879579,440.1247762556351
3991,23.07335612173387,0,0,87.4043594935886,58.79040999327435,90.03286519529274,445.3938731415037
3992,34.42173041748326,2,2,95.5941663128063,54.73391392300443,90.02830720732399,445.37405246002766
3993,28.454111573436847,0,1,65.01361070423494,18.729914669518752,90.02659959898828,452.5593158314036
3994,34.458434495892526,1,2,51.227024857802945,52.315561624023964,90.02396562578588,454.9429605320906
3995,29.20389686170907,1,0,94.69727178699162,72.27983912286089,90.0219009880301,453.3786917081029
3996,24.68208302539224,1,0,98.93920328496971,17.78405524223414,90.01924609739379,441.8526429185226
3997,19.903192565071677,1,0,71.66755871864322,23.656445735935982,90.01649017735237,432.6811385683542
3998,26.00759835574372,1,1,72.78944386746139,79.83846830200677,90.01426756816096,438.2988882481306
3999,24.695654138918847,0,2,57.20780552431375,20.042532889050754,90.01152888919977,439.5754309799915
4000,24.53176357330893,1,1,73.77617250479925,47.94522276420371,90.00895407869419,435.9354474902249
4001,23.95450461550375,2,0,65.1674617990487,38.967184468648966,90.00636895927335,428.8217663927777
4002,14.737686462118889,2,0,99.71900337680681,78.63434435903373,90.00415109707758,407.3034439991559
4003,31.30419908267328,0,0,59.24239821033219,56.05812279691503,90.00261864371089,464.4765377451728
4004,24.747732553913412,0,2,68.92933660062289,65.82492069637868,90.00023450425121,441.39008895434694
4005,17.92873441985679,0,1,80.82509909993018,51.113747094839006,89.99799938957905,428.58458326222353
4006,27.408813545368226,1,1,67.25617759111992,89.90451034912948,89.99530507355361,441.0354092855736
4007,20.72081915696736,1,1,73.72117695260137,35.120701362415716,89.9928185906276,428.2947089456642
4008,27.810703114853915,1,0,98.67418166204382,56.871207028469605,89.99048518320954,447.19490140250406
4009,29.408282302562302,0,0,75.40356880253991,75.14146435163674,89.98872064797749,459.36566623097116
4010,30.09818245334659,0,2,95.51602192369089,79.6763788734544,89.98651434762117,453.0219585392878
4011,24.195416366725897,1,1,52.15414343726397,44.640351558472375,89.98417817730616,433.05840594322774
4012,22.931111359907415,1,1,55.99091719509179,9.498252302348504,89.98250744710995,432.9865501721448
4013,21.87230819867665,0,0,97.22557973765586,42.317711987697784,89.98094383724273,445.4177257808731
4014,21.387219557697517,1,0,56.43655558440474,84.87193005125506,89.97907815343808,432.86033611490393
4015,24.913849678945414,0,0,86.8275597695519,34.73481792304497,89.97705240679934,448.86704753794396
4016,23.9532846880413,2,0,72.30018020760747,55.82396805023982,89.97451656587964,431.0674219131464
4017,20.873480920889172,2,0,70.33741645999777,43.85774563483991,89.9723793780097,420.88617045138807
4018,19.281076230985477,0,1,82.96101321380394,48.55491666336739,89.97084394504371,432.1764202863103
4019,24.45621953870709,0,0,86.38004126294139,76.24277765922349,89.96871345836634,449.1695664769776
4020,22.829011910280848,1,0,96.5984640142853,55.089600285011066,89.96675675158053,434.20201727250287
4021,19.293165133590673,0,2,62.84427444375972,90.83873463008774,89.96451110062924,425.81567927880917
4022,29.152855067107037,1,1,84.90401888307082,69.52550098090543,89.9622402052552,443.80412118128646
4023,33.86046375412624,2,2,67.11429088363289,52.62478182966423,89.95865382682905,441.3630705228784
4024,29.812941069921123,1,1,85.88048724414887,48.11703349100158,89.95581172829505,443.87619751482976
4025,21.39905994161978,2,1,57.105806296018855,56.63531827768374,89.95235236727675,419.6446261859435
4026,24.748851577050317,1,0,72.87712748652648,25.336406195789944,89.94977328547726,439.7224782702775
4027,32.702144758437306,0,1,59.18148638381617,28.846976959280614,89.9474707845746,461.9690757671571
4028,19.131501786112537,1,0,66.82231148863386,65.14023380006049,89.94477139472355,427.08304884961944
4029,28.91297563342613,1,0,85.7814703731236,68.39119857393923,89.9422875869145,449.38408426271786
4030,17.75958395928005,1,2,61.667492473798276,23.540356436346155,89.93875470016305,416.3275685411377
4031,33.42018813715664,0,1,84.24419519084938,67.19030349875823,89.93611632075547,461.87728592929705
4032,22.848427376245052,0,2,74.79700970237434,46.48570935270032,89.93432920722834,437.03174563658496
4033,36.14521862261906,2,1,54.60182785283065,33.37540904996906,89.9316208361881,450.8387121067861
4034,33.64031899320915,0,1,69.3347342608067,43.70819417899725,89.92933041248787,466.61230615670144
4035,24.46784745209306,2,1,93.46031014801258,67.76557968159948,89.92626394621831,424.84427993080993
4036,21.402973134447947,2,1,99.46454489781736,62.17568893181879,89.9227182835721,420.094253065212
4037,25.97387735945457,2,1,68.44605486588792,55.94628040562447,89.91959921474638,430.92846864259155
4038,24.09920516676718,1,2,52.74373656093489,57.56970335924838,89.91678660239782,428.0347580723433
4039,22.992165182072036,1,0,56.5093887153054,27.18174693342427,89.9155497170937,434.63221969645565
4040,16.709433727108514,2,1,89.40742069722197,60.936624816922716,89.91203801229301,409.4249218200725
4041,22.427232081727066,0,1,82.78935365948392,40.855132169879354,89.9102804866026,437.98168529164104
4042,19.447604391218803,1,0,64.25059996109206,90.4247675943596,89.90838919925449,427.58029711944835
4043,27.75823853212618,1,1,69.56492813537068,42.39931071215309,89.90702680465988,442.65407010337884
4044,29.955356582987122,1,1,90.55751156227859,94.52358568677823,89.90380605794142,445.8737676614969
4045,28.703420019617983,1,0,70.6554973478934,46.776066369858185,89.90178639095357,447.45766842569543
4046,26.711875448137537,1,0,87.7886605918047,48.101993334908,89.89945183607706,447.2323980010498
4047,20.735464664295492,1,1,64.7602850691783,44.113773732699634,89.89738159200154,427.68575271145613
4048,26.02700386300955,2,1,86.24058992974885,24.8376621499078,89.89529815934473,428.2376732858782
4049,28.96382571822188,0,1,73.31987215527171,76.5269373506463,89.89322493598034,453.3354335054786
4050,22.06882212800135,2,0,77.26771408302025,51.94192440590567,89.89029200804886,424.76694087849245
4051,25.59493210697503,1,0,79.9366556175185,62.54181406255807,89.88780224609826,440.7732529837938
4052,24.272692053650385,2,2,72.52873472498528,82.3017970385234,89.88402184554715,420.29551938102804
4053,33.311833348052424,1,2,73.30678098485973,47.37738310822329,89.88109296856925,448.1142865771239
4054,29.257740676322623,2,1,63.2854310346312,48.14501488875724,89.8785946161811,437.2842132980028
4055,28.04579805874196,0,2,99.28821890552835,52.89819583909113,89.87625745358196,446.4123497554609
4056,16.416531330172823,2,1,95.29075280243944,24.342584991805683,89.87339415212149,408.56169479997817
4057,25.864186633837917,0,0,76.36914138093927,13.423451093204044,89.8716772758188,449.29144371465276
4058,24.22493285537715,2,0,51.73147062782448,19.92618836621821,89.86926316561521,430.18841287132057
4059,24.181714447150636,2,2,58.42139854274942,74.8251705377331,89.86639728640671,419.49170462992555
4060,17.1829326362918,0,1,92.6967605718055,43.480680503881786,89.86390604811977,428.9153309866404
4061,19.56115688851215,0,2,96.54060365398819,65.68755717010937,89.86077575856832,430.5270497472624
4062,24.659912560471085,2,2,58.064605228722165,44.82941062928635,89.85788968175808,422.8445680467378
4063,30.571778890952306,0,1,86.7259328178398,18.446811483915315,89.85518925702465,456.9351618534639
4064,22.047377150802884,2,0,81.15116547880149,67.32121277560417,89.85245319386438,425.3584390441619
4065,23.000306364478664,0,0,65.16924849755613,32.220433380680745,89.85100405776318,443.6391183228091
4066,33.90545997643104,0,0,71.80457018133632,61.59742539824079,89.84961077657476,470.0325101795232
4067,23.51588805416082,2,0,83.86347136877615,68.47007360330161,89.84708998571078,427.73065107971297
4068,24.3560523807321,1,1,55.06479569013956,49.11387040149499,89.8448990774623,431.22004219664245
4069,24.423776089741295,2,0,59.45213259629989,59.48168949811292,89.84247194396355,432.48808577475654
4070,18.272474267977447,1,0,51.66574861345459,21.537723576595845,89.84083062248943,426.40826070114906
4071,27.858990617075573,1,1,95.1100862706655,108.50048230881828,89.83841323766832,443.84991733110223
4072,21.735619407078307,1,1,78.69480947677107,58.8025599328994,89.83584922390266,430.1585517691606
4073,24.84964691480131,1,1,76.17137179043615,65.62452350391003,89.83353735512134,435.55161304324514
4074,27.22186482208899,1,1,85.31203203082532,68.68502451139732,89.83154275769014,439.5824863369452
4075,34.71278794517696,1,1,99.41751118427337,47.21647828153613,89.82853474565603,453.3853084215677
4076,18.411149777268783,1,2,58.61186442185969,51.55485674687624,89.82533526669243,416.4707575883327
